id;name;latitude;longitude;bounds;geometry;type
58883098;Laghisol;;;{'minlat': 46.0569082, 'minlon': 10.6314493, 'maxlat': 46.0578835, 'maxlon': 10.6325985};POLYGON ((10.6318094 46.05788, 10.6316858 46.0578325, 10.6316205 46.0577706, 10.6315339 46.0577211, 10.6315067 46.0576273, 10.6314493 46.0575581, 10.6314633 46.0575201, 10.6315097 46.0573637, 10.6314662 46.0572596, 10.63147 46.0571833, 10.6315691 46.057098, 10.6316434 46.0570516, 10.6317364 46.057048, 10.631817 46.0570033, 10.6319298 46.056992, 10.6320523 46.0569216, 10.6322114 46.0569082, 10.6322921 46.0569629, 10.6323892 46.0569954, 10.632458 46.0570426, 10.6325019 46.0571681, 10.6325985 46.0572953, 10.6325635 46.0574057, 10.6325378 46.0575419, 10.6324686 46.0575986, 10.6323782 46.057631, 10.6323683 46.0577007, 10.6323699 46.0577841, 10.6323259 46.0578294, 10.6322711 46.0578523, 10.6321938 46.0578722, 10.6321252 46.0578543, 10.6320887 46.0578104, 10.6320266 46.0578194, 10.6319711 46.0578505, 10.6318995 46.0578835, 10.6318094 46.05788));lake
59100291;lago di Roncone;;;{'minlat': 45.984196, 'minlon': 10.6744621, 'maxlat': 45.9879343, 'maxlon': 10.6809454};POLYGON ((10.6745759 45.9853865, 10.6744621 45.9850907, 10.6745986 45.9846889, 10.6749019 45.9843855, 10.6751749 45.984196, 10.6755161 45.98434, 10.6758043 45.984431, 10.6759976 45.9845128, 10.6762807 45.984495, 10.6766854 45.984639, 10.6768631 45.9846459, 10.6769273 45.9847444, 10.6770721 45.9850164, 10.6775312 45.9853404, 10.6778277 45.9855099, 10.6781018 45.9854942, 10.6783806 45.9857203, 10.6787351 45.9857042, 10.6788638 45.9858048, 10.6790649 45.985758, 10.6792848 45.9859855, 10.6796114 45.986142, 10.6803237 45.9863298, 10.6805134 45.9863769, 10.6806724 45.9866073, 10.6807786 45.9867741, 10.6808393 45.987176, 10.6809454 45.987722, 10.6808468 45.9879343, 10.6807331 45.9878812, 10.6805966 45.9876461, 10.6804222 45.9876006, 10.6802402 45.9877447, 10.6798838 45.9878433, 10.679717 45.9877523, 10.6794592 45.9873732, 10.6791331 45.9871912, 10.6787388 45.9869106, 10.6783673 45.98663, 10.6778971 45.9865163, 10.6773436 45.9861902, 10.6770175 45.9859324, 10.6767673 45.9857353, 10.6763654 45.9856064, 10.6758725 45.9855381, 10.6753881 45.985426, 10.6750977 45.9854668, 10.6749171 45.9854699, 10.6745759 45.9853865));lake
60733811;Unnamed;;;{'minlat': 46.2286839, 'minlon': 11.5116969, 'maxlat': 46.2290066, 'maxlon': 11.5124225};POLYGON ((11.5121921 46.2288114, 11.5120885 46.2287995, 11.5120194 46.2287756, 11.5119964 46.2287078, 11.51191 46.2286839, 11.511789 46.2287118, 11.5116969 46.2287795, 11.5117718 46.2288513, 11.511743 46.2289508, 11.5118754 46.2289787, 11.5119445 46.2290066, 11.5120885 46.2289867, 11.5121461 46.2289668, 11.512244 46.228903, 11.5123764 46.2288831, 11.5124225 46.2288592, 11.5123361 46.2288154, 11.5121921 46.2288114));lake
60733812;Unnamed;;;{'minlat': 46.2275565, 'minlon': 11.5110865, 'maxlat': 46.2282856, 'maxlon': 11.5122037};POLYGON ((11.5121173 46.2282856, 11.5119676 46.2282338, 11.5116566 46.2281143, 11.5115645 46.2280465, 11.5115011 46.2279509, 11.5113802 46.2278952, 11.5111729 46.2278593, 11.511098 46.2278274, 11.5110865 46.2277318, 11.5110922 46.2276004, 11.5112823 46.2275565, 11.511432 46.2276243, 11.5117487 46.2276482, 11.5118351 46.2277278, 11.5119042 46.2277796, 11.511933 46.2278633, 11.5120309 46.2279469, 11.5121288 46.2280266, 11.5122037 46.2281342, 11.5121173 46.2282856));lake
60748449;Lago Montalon;;;{'minlat': 46.1793298, 'minlon': 11.4860701, 'maxlat': 46.1807125, 'maxlon': 11.4871292};POLYGON ((11.4867774 46.1806823, 11.4868196 46.1807105, 11.4868656 46.1807125, 11.4869595 46.1806981, 11.4870408 46.1806548, 11.4870637 46.1806031, 11.4870465 46.1804997, 11.4870666 46.1804401, 11.4871011 46.1803665, 11.4871292 46.1803344, 11.4871211 46.1802712, 11.4871055 46.1802326, 11.4869952 46.1801037, 11.4869327 46.180069, 11.486878 46.1800191, 11.4868652 46.1799915, 11.4868537 46.1799616, 11.4868293 46.1799398, 11.4868077 46.1799199, 11.486802 46.179893, 11.4867762 46.1798642, 11.486746 46.1798264, 11.4867273 46.1797827, 11.4866972 46.17973, 11.4866972 46.1796892, 11.4866756 46.1796683, 11.4866512 46.1796166, 11.4866354 46.1796127, 11.4866197 46.1796033, 11.486611 46.1795838, 11.4865281 46.1794329, 11.4864918 46.179376, 11.4864719 46.1793677, 11.4864061 46.1793762, 11.4863171 46.1793802, 11.4862435 46.1793445, 11.4862079 46.1793298, 11.4861285 46.1793409, 11.4860988 46.1793664, 11.4860988 46.17942, 11.4860752 46.1794786, 11.4860701 46.1795313, 11.4861218 46.1795651, 11.4862269 46.1796365, 11.4863044 46.1797599, 11.4863487 46.1799032, 11.4863669 46.1799391, 11.4863964 46.1799573, 11.4864205 46.1799748, 11.4864319 46.1800106, 11.4864061 46.1800265, 11.4864061 46.1800662, 11.4864176 46.1801179, 11.4864171 46.1801753, 11.4864452 46.1802246, 11.4864929 46.1802366, 11.4865325 46.1802949, 11.4865181 46.1803327, 11.4865009 46.1803585, 11.4865238 46.1804102, 11.4865928 46.1804838, 11.4866366 46.1805668, 11.4867191 46.1805971, 11.4867774 46.1806823));lake
61852742;Lago di Nambino;;;{'minlat': 46.2414403, 'minlon': 10.798237, 'maxlat': 46.2429545, 'maxlon': 10.8019829};POLYGON ((10.8005455 46.2416641, 10.8010167 46.2417266, 10.8013594 46.2417266, 10.8016355 46.2417727, 10.8017925 46.2418978, 10.8018504 46.2419597, 10.8018972 46.2420097, 10.8019829 46.2421217, 10.8019591 46.2422566, 10.8018401 46.2423521, 10.8016069 46.2424574, 10.8014451 46.242543, 10.8012833 46.2426451, 10.8011405 46.2426418, 10.8009263 46.2426253, 10.8007026 46.2426846, 10.8004599 46.2427438, 10.8003075 46.2427734, 10.8000505 46.2428952, 10.799903 46.2429545, 10.799803 46.2429018, 10.7996793 46.2428228, 10.7994651 46.2427504, 10.799308 46.2427273, 10.7991319 46.2427965, 10.7989939 46.2427965, 10.7987654 46.2426747, 10.7985941 46.2425693, 10.7985179 46.2424739, 10.7985465 46.2423949, 10.7985989 46.2423356, 10.7984864 46.2422516, 10.7984091 46.2422526, 10.798299 46.2420328, 10.798237 46.2419266, 10.7982371 46.2418353, 10.7982371 46.2417332, 10.7982704 46.241618, 10.79828 46.2415127, 10.7983989 46.2414633, 10.7984561 46.2414403, 10.7985941 46.2414929, 10.7986893 46.2415588, 10.7991081 46.2416378, 10.7992604 46.241618, 10.7993509 46.2416246, 10.7994556 46.2416707, 10.7996507 46.2416937, 10.7997745 46.2416871, 10.8000124 46.241753, 10.8001267 46.241776, 10.8002647 46.2417398, 10.800398 46.2416707, 10.8005455 46.2416641));lake
61853724;Lago Nambrone;;;{'minlat': 46.2462485, 'minlon': 10.7542136, 'maxlat': 46.2482366, 'maxlon': 10.758659};POLYGON ((10.7567933 46.2470154, 10.756779 46.2471965, 10.75666 46.247361, 10.7564315 46.2474729, 10.7563697 46.2475783, 10.7561412 46.2476573, 10.7559413 46.2478185, 10.7557366 46.2478909, 10.7554919 46.2480621, 10.7552668 46.2481555, 10.7551496 46.2481577, 10.7549955 46.2481971, 10.7547575 46.2482004, 10.7545623 46.2482366, 10.7544529 46.2482267, 10.7543291 46.2481214, 10.7542815 46.2479996, 10.7542911 46.2479008, 10.7543672 46.2478251, 10.7543529 46.2476836, 10.754253 46.2476244, 10.7542993 46.2474861, 10.7543564 46.2473479, 10.7542942 46.2471483, 10.7542612 46.2470483, 10.7542136 46.2469331, 10.7543088 46.2468443, 10.7544754 46.2468015, 10.7546419 46.2467126, 10.7548409 46.2466994, 10.7551348 46.2465801, 10.7554734 46.2465273, 10.7556081 46.2464592, 10.7557081 46.2463604, 10.7558842 46.2463341, 10.7560222 46.2462485, 10.7561603 46.2462979, 10.7562174 46.2463999, 10.7564315 46.24639, 10.7566505 46.24639, 10.7568218 46.2463143, 10.7569741 46.2463802, 10.7571645 46.2463736, 10.7573121 46.2463604, 10.7575501 46.2463769, 10.757788 46.2465019, 10.7580498 46.2464822, 10.7582783 46.2464723, 10.7585972 46.2465085, 10.758659 46.246627, 10.7586448 46.2468805, 10.7586019 46.2469825, 10.7582878 46.2472195, 10.7582069 46.2473248, 10.7580831 46.2473577, 10.7579213 46.2473709, 10.7578261 46.2474005, 10.7577404 46.247361, 10.7575052 46.2473865, 10.7573162 46.2473718, 10.7571759 46.2473049, 10.7572074 46.2471668, 10.757163 46.247028, 10.757174 46.2469233, 10.757188 46.2468275, 10.7571482 46.2467653, 10.7569921 46.2467492, 10.7569218 46.2468278, 10.7568789 46.2469167, 10.7567933 46.2470154));lake
62023750;Lago di Valagola;;;{'minlat': 46.1643611, 'minlon': 10.819433, 'maxlat': 46.1671493, 'maxlon': 10.821732};POLYGON ((10.8199071 46.1671485, 10.8199944 46.1671493, 10.8200641 46.1671493, 10.8201947 46.1671031, 10.8204124 46.1670994, 10.8205895 46.1670414, 10.8207172 46.1669643, 10.8207462 46.1668578, 10.820752 46.1667251, 10.820842 46.1666065, 10.8210017 46.1665341, 10.8211933 46.1664678, 10.8214153 46.1664691, 10.8215184 46.1664417, 10.8216456 46.1663798, 10.8216954 46.1662708, 10.821732 46.1661557, 10.8216705 46.1661009, 10.8215242 46.1660858, 10.8214487 46.1660175, 10.8213935 46.1659451, 10.8213755 46.1658597, 10.8213383 46.1658874, 10.8212774 46.1658908, 10.8212616 46.1658541, 10.8213292 46.1658321, 10.8213699 46.1658392, 10.8213672 46.1657329, 10.8213399 46.1656378, 10.8212542 46.1653501, 10.8211555 46.1651631, 10.8209901 46.1650405, 10.8208014 46.1650224, 10.8207056 46.1650023, 10.8206243 46.1649178, 10.8205866 46.1648213, 10.8205198 46.164755, 10.8203805 46.1647409, 10.8201918 46.1647771, 10.8200496 46.1647992, 10.819887 46.1647771, 10.8198377 46.1647228, 10.8197942 46.1646384, 10.8197942 46.164554, 10.8197883 46.1644675, 10.8197303 46.1644092, 10.8196344 46.1643611, 10.8194983 46.1644268, 10.819433 46.1645265, 10.8195068 46.1646927, 10.8194993 46.1649888, 10.8195677 46.1652274, 10.8196548 46.165346, 10.819693 46.1654181, 10.8196412 46.1655477, 10.8196229 46.1656536, 10.8195882 46.1658248, 10.8196603 46.1659951, 10.8196734 46.1661614, 10.8197093 46.1662659, 10.8196922 46.1663421, 10.8197912 46.1665181, 10.8198551 46.1667693, 10.8199086 46.1669213, 10.8198942 46.1670122, 10.8199002 46.167081, 10.8199071 46.1671485));lake
62029124;Lago Scuro;;;{'minlat': 46.2547114, 'minlon': 10.8016128, 'maxlat': 46.2562804, 'maxlon': 10.8032517};POLYGON ((10.8024436 46.2562523, 10.8022946 46.2561992, 10.8021953 46.256143, 10.8021862 46.2560806, 10.8022133 46.2560213, 10.8022675 46.2559807, 10.8024165 46.2559463, 10.8024165 46.2559026, 10.8023881 46.2558238, 10.8021875 46.2557294, 10.8021546 46.2556841, 10.802105 46.2555936, 10.8021185 46.2555312, 10.8019617 46.2555002, 10.801825 46.2554531, 10.8017393 46.2553751, 10.8017483 46.2552845, 10.8017483 46.2552221, 10.8016128 46.2551597, 10.8016174 46.2550972, 10.8016715 46.2550754, 10.8018871 46.2551006, 10.8019692 46.2550439, 10.8021103 46.25494, 10.8021801 46.254948, 10.8023201 46.2549729, 10.8023878 46.2549324, 10.802503 46.2549151, 10.8025572 46.2549182, 10.8026565 46.2548683, 10.8027912 46.2548288, 10.8028725 46.2548288, 10.8029312 46.2547663, 10.8029899 46.2547507, 10.8030529 46.2547114, 10.8031386 46.2547141, 10.8032095 46.2547237, 10.8032148 46.2548026, 10.803184 46.2548132, 10.8031567 46.2548533, 10.8031875 46.2548871, 10.803182 46.2550077, 10.8031072 46.2550254, 10.8030982 46.2550754, 10.8031118 46.2551503, 10.8030937 46.2552814, 10.8030395 46.2553657, 10.8029492 46.2554531, 10.8029357 46.2555468, 10.8029267 46.2557185, 10.8028273 46.255784, 10.8028499 46.2558496, 10.8029221 46.2559869, 10.8030395 46.2560556, 10.8031298 46.2561243, 10.8032111 46.2561649, 10.8032517 46.2562117, 10.8031705 46.2562804, 10.8030711 46.2562554, 10.8029429 46.2562627, 10.8027849 46.2562564, 10.8026332 46.256271, 10.8025248 46.2562772, 10.8024436 46.2562523));lake
62029125;Tre Laghi;;;{'minlat': 46.2582131, 'minlon': 10.7962248, 'maxlat': 46.2596779, 'maxlon': 10.7988302};POLYGON ((10.7972861 46.2596779, 10.7970906 46.2596117, 10.7969949 46.2595952, 10.7968632 46.2595428, 10.7967236 46.2595621, 10.7965799 46.2595069, 10.7965081 46.2594573, 10.7964084 46.2594297, 10.7963405 46.2593442, 10.7962687 46.2592531, 10.7962687 46.2591814, 10.7962248 46.2590435, 10.7962847 46.2589552, 10.7963645 46.2588669, 10.7964523 46.2588035, 10.7963964 46.258718, 10.7963246 46.2586573, 10.7963445 46.2585883, 10.7964602 46.2585166, 10.7965839 46.2584256, 10.7966158 46.2583511, 10.7967355 46.2582821, 10.7968073 46.2582242, 10.7969151 46.2582131, 10.7970427 46.2582793, 10.7972183 46.2583759, 10.79735 46.25842, 10.7974776 46.2585442, 10.7975774 46.2586214, 10.7977769 46.2587538, 10.7979604 46.2587676, 10.7981599 46.2587759, 10.7984153 46.2587511, 10.798523 46.2588035, 10.7985988 46.2588145, 10.7987185 46.2588145, 10.7988302 46.2588504, 10.7988063 46.2589166, 10.7986267 46.2589745, 10.7985549 46.2590021, 10.798531 46.2590573, 10.7984551 46.2590655, 10.7983634 46.2591097, 10.7981799 46.2591842, 10.7979564 46.2592586, 10.7978168 46.2593276, 10.7977609 46.2593938, 10.7978008 46.2594324, 10.7977689 46.2594683, 10.797717 46.2594904, 10.7976971 46.259551, 10.7976093 46.2596007, 10.7975016 46.2596366, 10.7974018 46.2596697, 10.7972861 46.2596779));lake
62029126;Tre Laghi;;;{'minlat': 46.2596586, 'minlon': 10.7943057, 'maxlat': 46.2610241, 'maxlon': 10.7962408};POLYGON ((10.7948563 46.2608613, 10.7947127 46.2608475, 10.794601 46.2608807, 10.7945172 46.2608724, 10.7943855 46.2608089, 10.7943416 46.2607372, 10.7943057 46.2606462, 10.7943536 46.2605055, 10.7944334 46.26042, 10.7944174 46.26034, 10.7944015 46.2602214, 10.7944853 46.2601359, 10.7946089 46.260031, 10.7946927 46.2599869, 10.7947326 46.2598931, 10.7947326 46.2598104, 10.7947606 46.2597414, 10.7949481 46.2596724, 10.7951595 46.2596586, 10.7953472 46.2596954, 10.7954668 46.25978, 10.7955665 46.2598407, 10.7957421 46.2599014, 10.7959535 46.2599924, 10.7961131 46.2600669, 10.7961889 46.2600779, 10.7962408 46.2601221, 10.7961884 46.2601581, 10.796139 46.2601921, 10.7960134 46.2602462, 10.7959735 46.2603317, 10.7959854 46.2603979, 10.7958817 46.260522, 10.7959017 46.2606241, 10.7958657 46.2607372, 10.7958737 46.2608255, 10.7958857 46.2608917, 10.795774 46.2609717, 10.7956024 46.2610241, 10.7954947 46.2609937, 10.795355 46.2610048, 10.7951915 46.26098, 10.7950558 46.2609082, 10.7948563 46.2608613));lake
62029456;Lago di Lares;;;{'minlat': 46.1405936, 'minlon': 10.6096288, 'maxlat': 46.1452234, 'maxlon': 10.6193528};POLYGON ((10.6103461 46.1406379, 10.6102596 46.14076, 10.610186 46.1407932, 10.6101764 46.1408886, 10.6101155 46.140953, 10.609981 46.1410217, 10.609853 46.1411438, 10.6097761 46.1412347, 10.6097473 46.1413545, 10.6096929 46.1414898, 10.6096577 46.1416939, 10.6096416 46.1418559, 10.6096705 46.1419757, 10.6096577 46.1420866, 10.6096288 46.1422108, 10.6096545 46.1422996, 10.6096673 46.1424061, 10.6097569 46.1424793, 10.609917 46.1427322, 10.6100515 46.1429562, 10.610282 46.1432957, 10.6103877 46.1434864, 10.6106918 46.1437549, 10.6110088 46.1440166, 10.6110601 46.1441431, 10.6111433 46.1441874, 10.6112362 46.1442451, 10.6113482 46.1444004, 10.6113995 46.1444847, 10.6115179 46.1446045, 10.6117613 46.1446466, 10.611963 46.1446733, 10.6125009 46.1446577, 10.6129299 46.1446777, 10.6132053 46.1446489, 10.6134134 46.1446444, 10.6135735 46.14462, 10.6141594 46.1445956, 10.6146013 46.1445801, 10.614819 46.1446023, 10.6149631 46.1446666, 10.6152641 46.1448241, 10.6157443 46.145006, 10.6159749 46.1450548, 10.6160805 46.1450948, 10.6162374 46.1451014, 10.6163239 46.1451325, 10.6165256 46.1451214, 10.6166216 46.1451103, 10.6167465 46.1451702, 10.6168874 46.1451946, 10.6170027 46.1452234, 10.6172236 46.1452234, 10.6173164 46.1452034, 10.6174349 46.1452034, 10.6176014 46.1451924, 10.6177679 46.1451613, 10.61796 46.1451325, 10.6180593 46.1451369, 10.6181969 46.1450859, 10.618309 46.1450948, 10.6184179 46.1450703, 10.6185683 46.145077, 10.6187541 46.1450171, 10.6190294 46.1449572, 10.6191255 46.144904, 10.6191575 46.1448308, 10.6192439 46.144833, 10.6193048 46.1447886, 10.6193464 46.1447354, 10.6193528 46.144671, 10.6193112 46.14466, 10.6192471 46.1445379, 10.6188149 46.1442473, 10.6185043 46.1441764, 10.6182962 46.144081, 10.6182097 46.1440322, 10.6181361 46.1439013, 10.6181297 46.1438392, 10.6180785 46.1437726, 10.6179792 46.1436861, 10.6179216 46.1436195, 10.6179056 46.1433955, 10.6178479 46.1433112, 10.6178319 46.1432468, 10.6177391 46.1431759, 10.6177006 46.1431204, 10.617611 46.1430871, 10.6175406 46.143025, 10.6174125 46.1430117, 10.617342 46.1429496, 10.6172204 46.1429274, 10.6171627 46.1428409, 10.6171051 46.1427921, 10.6170443 46.1427743, 10.6169322 46.1427965, 10.6168522 46.1428032, 10.6167401 46.1427699, 10.6165832 46.1426834, 10.616295 46.1424948, 10.6162758 46.1424327, 10.616183 46.1423994, 10.6161189 46.142395, 10.6160325 46.1423439, 10.6159813 46.1423284, 10.6158916 46.1423373, 10.6159044 46.1423084, 10.6158148 46.1422241, 10.6157699 46.142202, 10.6157091 46.1422108, 10.6156355 46.1421243, 10.615549 46.1420622, 10.6154434 46.1420289, 10.6153729 46.141989, 10.6152352 46.1418514, 10.6151424 46.1418514, 10.6150912 46.1418248, 10.6149983 46.141745, 10.6148894 46.1416873, 10.6147806 46.141654, 10.6146141 46.141461, 10.6145533 46.1414366, 10.614502 46.1413767, 10.614406 46.14137, 10.6143515 46.1414011, 10.6142523 46.1413589, 10.6141978 46.1413168, 10.6140378 46.1413013, 10.6137752 46.1413634, 10.6136567 46.1413634, 10.6134358 46.1414055, 10.6133526 46.1413878, 10.6133013 46.1413456, 10.6132565 46.1412924, 10.6131893 46.1412724, 10.6131188 46.141268, 10.6130516 46.1411837, 10.6130484 46.1411171, 10.6129908 46.141035, 10.6129267 46.1410018, 10.612789 46.140984, 10.6126674 46.1409862, 10.6125649 46.1409818, 10.6124881 46.140933, 10.61244 46.1408687, 10.612392 46.1408398, 10.612296 46.1408309, 10.6122255 46.1408088, 10.6121039 46.1406646, 10.6120622 46.1406512, 10.6119149 46.1406335, 10.6118189 46.1406601, 10.6117709 46.1406623, 10.6117036 46.1406424, 10.6115659 46.1406357, 10.6114955 46.1406091, 10.6114347 46.140618, 10.611377 46.140649, 10.611313 46.1406468, 10.611233 46.1406313, 10.6110889 46.1406291, 10.610996 46.1406313, 10.6109352 46.140649, 10.6108167 46.1406291, 10.6107527 46.1405936, 10.6106886 46.1406357, 10.6106054 46.1406468, 10.6105286 46.1406313, 10.6104389 46.1405936, 10.6103461 46.1406379));lake
62029624;Lago della Busa del Morto;;;{'minlat': 46.1285564, 'minlon': 10.6161631, 'maxlat': 46.1310965, 'maxlon': 10.6205234};POLYGON ((10.6166008 46.1307004, 10.6165135 46.1306409, 10.6164262 46.1306047, 10.6163975 46.1305695, 10.6163103 46.1305253, 10.6162464 46.1305091, 10.6162191 46.1304766, 10.6162243 46.1304359, 10.6162021 46.1303854, 10.6163051 46.1303204, 10.6163038 46.130287, 10.616279 46.1302445, 10.6162008 46.1302075, 10.6161631 46.1302066, 10.6161696 46.1301561, 10.6162139 46.1301398, 10.6162595 46.1301109, 10.6162881 46.1300649, 10.616391 46.1300297, 10.6165031 46.1299656, 10.6165122 46.1298663, 10.6166841 46.1298212, 10.6167336 46.1297878, 10.6167584 46.1297778, 10.6166841 46.1297661, 10.6167037 46.129721, 10.6167532 46.1296812, 10.6167571 46.1296523, 10.6168274 46.1296469, 10.6168756 46.1296334, 10.6169486 46.1295801, 10.6170241 46.1295413, 10.6171895 46.1295278, 10.617282 46.1294754, 10.6173615 46.1294682, 10.617411 46.1294366, 10.6175074 46.1293463, 10.617566 46.1292867, 10.6176324 46.1292642, 10.6176858 46.1292614, 10.6177223 46.1292488, 10.6176767 46.1292208, 10.6176819 46.1291793, 10.6177418 46.1291387, 10.6177966 46.1290953, 10.617807 46.1290628, 10.617876 46.1290448, 10.617975 46.1289996, 10.6180701 46.1289996, 10.6180818 46.1289843, 10.618074 46.128959, 10.618173 46.1289563, 10.6182173 46.1289202, 10.6183046 46.1289229, 10.6183476 46.1289076, 10.6183632 46.1288868, 10.6183997 46.1288814, 10.6184192 46.1288435, 10.6184479 46.12882, 10.6184596 46.1287875, 10.6185013 46.1287676, 10.6185338 46.1287261, 10.6186628 46.1286458, 10.6187318 46.128644, 10.6188087 46.1286313, 10.6188725 46.1286349, 10.6189872 46.1285817, 10.6190288 46.1285762, 10.6190914 46.1285564, 10.6191773 46.1285618, 10.6191956 46.1285943, 10.6192086 46.1286358, 10.6192451 46.1286837, 10.6192516 46.1287613, 10.6192711 46.128792, 10.6193193 46.1288028, 10.6193415 46.1288471, 10.619374 46.1288724, 10.6193897 46.1289139, 10.6194235 46.1289599, 10.6194405 46.1290872, 10.6194105 46.1291287, 10.6193949 46.1292037, 10.619404 46.1292488, 10.6193037 46.1293084, 10.6192789 46.129349, 10.6191383 46.1295097, 10.6191213 46.1295783, 10.6191031 46.1296334, 10.619051 46.1296731, 10.6190458 46.1297011, 10.6190653 46.12973, 10.6191096 46.1297516, 10.6191344 46.1297381, 10.6191943 46.1298121, 10.6193141 46.1298482, 10.6193727 46.1298789, 10.6194118 46.1299268, 10.6194626 46.1299268, 10.6195199 46.1299051, 10.6195512 46.129934, 10.6195759 46.1299791, 10.619628 46.130027, 10.6196958 46.1300216, 10.6197961 46.1300468, 10.6199237 46.1301407, 10.6199524 46.1301967, 10.6199407 46.1302427, 10.6199407 46.1302761, 10.6199706 46.1302933, 10.6200175 46.1302978, 10.6200293 46.1303303, 10.6199589 46.1303664, 10.6199563 46.1304052, 10.619968 46.1304341, 10.6200788 46.1304973, 10.6203914 46.1306075, 10.6203966 46.1306724, 10.620208 46.1306976, 10.6201215 46.1306852, 10.6200935 46.1307628, 10.6201011 46.1308104, 10.6203123 46.1308562, 10.62047 46.1308756, 10.6205234 46.1309215, 10.6203911 46.1309514, 10.6202792 46.1309268, 10.620124 46.1308756, 10.62004 46.1308915, 10.6198238 46.1309444, 10.619694 46.1309514, 10.6196228 46.1309197, 10.6194651 46.1309479, 10.6194345 46.1310096, 10.619404 46.1310308, 10.6192997 46.1310096, 10.6191776 46.1309885, 10.6191343 46.1310202, 10.6190427 46.1310608, 10.6189893 46.1310713, 10.6188977 46.1310572, 10.6188137 46.1310572, 10.6188112 46.1310819, 10.618832 46.131092, 10.618788 46.1310965, 10.6187098 46.1310807, 10.6186675 46.1310615, 10.6185779 46.1310627, 10.6183891 46.1310096, 10.6183011 46.1310029, 10.6182034 46.1310074, 10.6180325 46.1309679, 10.6179429 46.1309419, 10.6179022 46.1309487, 10.6178778 46.1309724, 10.6177312 46.1309532, 10.6176808 46.1309758, 10.6176075 46.1309498, 10.6174675 46.1308449, 10.6174316 46.1308009, 10.6173877 46.1307918, 10.6173649 46.1307659, 10.6173437 46.1307354, 10.6171988 46.1306869, 10.6170816 46.1306779, 10.6169887 46.130679, 10.6168829 46.1306632, 10.6167917 46.1306689, 10.6167119 46.1306835, 10.6166501 46.130679, 10.6166292 46.1307004, 10.6166008 46.1307004));lake
64974354;Laghetto di Primalunetta;;;{'minlat': 46.1216186, 'minlon': 11.538945, 'maxlat': 46.1221959, 'maxlon': 11.5394909};POLYGON ((11.5389464 46.1221104, 11.5389732 46.1221243, 11.5389946 46.1221318, 11.5389853 46.1221531, 11.5389987 46.1221764, 11.5390376 46.1221959, 11.5390805 46.122194, 11.5391301 46.122182, 11.5391368 46.1221531, 11.5391717 46.1221345, 11.5392092 46.1220676, 11.5392535 46.1220063, 11.5392746 46.1218896, 11.5393205 46.1218557, 11.5393219 46.1218306, 11.5393983 46.1217637, 11.5394359 46.1217358, 11.5394667 46.1216958, 11.5394909 46.1216605, 11.5394882 46.1216363, 11.5394546 46.1216186, 11.5393956 46.1216224, 11.5393514 46.1216437, 11.5392924 46.1216568, 11.5392039 46.1216884, 11.5391502 46.1217069, 11.5391234 46.1217172, 11.5391019 46.1217004, 11.539055 46.1217729, 11.5390148 46.1218371, 11.5389584 46.1219319, 11.538945 46.1219877, 11.538996 46.121997, 11.5389933 46.1220258, 11.5389625 46.1220342, 11.5389464 46.1221104));lake
64975153;Lago Grande;;;{'minlat': 46.1211941, 'minlon': 11.5597269, 'maxlat': 46.1229924, 'maxlon': 11.5620248};POLYGON ((11.5599267 46.121274, 11.5601089 46.1212501, 11.5602464 46.1211941, 11.560726 46.121274, 11.5610257 46.1213739, 11.5613054 46.121274, 11.561745 46.1213939, 11.5620248 46.1215737, 11.5619448 46.1218135, 11.561765 46.1219933, 11.561805 46.1221931, 11.5615883 46.1222871, 11.5615671 46.1223159, 11.5615209 46.122378, 11.5615068 46.122471, 11.5614992 46.1225287, 11.5615787 46.1225903, 11.5616646 46.1226287, 11.5616683 46.1226804, 11.5616076 46.1227486, 11.5615652 46.1228525, 11.5613854 46.1229924, 11.5611855 46.1228126, 11.5610457 46.1226727, 11.5610057 46.1224929, 11.5609111 46.122416, 11.5608701 46.1222997, 11.560706 46.1221931, 11.5602864 46.1220333, 11.5602664 46.1218535, 11.5601665 46.1216337, 11.5599267 46.1215338, 11.5597269 46.1214538, 11.5599267 46.121274));lake
64975811;Lago di mezzo;;;{'minlat': 46.1135853, 'minlon': 11.5627026, 'maxlat': 46.1144551, 'maxlon': 11.5638299};POLYGON ((11.5627113 46.1142362, 11.5627026 46.1141034, 11.5628031 46.1139361, 11.5628231 46.1137293, 11.5628775 46.1136909, 11.5629439 46.113661, 11.563164 46.1136104, 11.5633686 46.1135853, 11.5636269 46.1137153, 11.5635663 46.1137968, 11.5638299 46.1139919, 11.5637632 46.1143404, 11.5634035 46.1144403, 11.5632898 46.1144551, 11.5629201 46.1143575, 11.5627113 46.1142362));lake
